timestamp,slam_pose_x,slam_pose_y,wheel_pose_x,wheel_pose_y,slam_rotation_theta,imu_rotation_theta
1777312770.0243943,,,,,,0.0
1777312770.1336703,,,,,,0.0
1777312770.2142649,,,,,,0.0
1777312770.3134162,,,,,,0.0
1777312770.4134996,,,,,,0.0
1777312770.5134213,,,,,,0.0
1777312770.6144013,,,,,,0.0
1777312770.7256584,,,,,,0.0
1777312770.8143218,,,,,,0.0
1777312770.9143238,,,,,,0.0
1777312771.0147705,,,,,,0.0
1778685543.8643382,0.0029014355745734972,0.004542079912372458,,,-0.0012075766459709906,0.0
1778685543.9039316,-0.005540297978690432,0.015230299305218778,,,-0.0030906153611331157,0.0
1778685543.9450912,-0.0027690783863558864,-0.0015643212594449096,,,0.000994779652321319,0.0
1778685543.9906712,0.005612665649127848,-0.01589011678266121,,,0.004588331455975864,0.0
1778685543.9906712,0.005612665649127848,-0.01589011678266121,,,0.004588331455975864,0.0
1778685544.0563536,-0.0011776904918051514,-0.023775805911980114,,,0.007726485302063545,0.0
1778685544.1025448,0.015229859510950064,-0.012872693454910803,,,0.00439536585370943,0.0
1778685544.1025448,0.015229859510950064,-0.012872693454910803,-0.005553345379319673,0.015329444478257208,0.00439536585370943,0.0
1778685544.1025448,0.015229859510950064,-0.012872693454910803,-0.005553345379319673,0.015329444478257208,0.00439536585370943,0.0
1778685544.183374,-0.000933409486117398,0.017289744776081365,-0.005553345379319673,0.015329444478257208,-0.0057091635670880655,0.0
1778685544.183374,-0.000933409486117398,0.017289744776081365,-0.005553345379319673,0.015329444478257208,-0.0057091635670880655,0.0
1778685544.2359319,0.011065261762096724,0.0011049009819564617,-0.005553345379319673,0.015329444478257208,-0.00011743033009577175,0.0
1778685544.2359319,0.011065261762096724,0.0011049009819564617,-0.005553345379319673,0.015329444478257208,-0.00011743033009577175,0.0
1778685544.285419,0.024904747133970888,-0.004413901812934057,-0.005553345379319673,0.015329444478257208,0.002631228421138832,0.0
1778685544.285419,0.024904747133970888,-0.004413901812934057,-0.005553345379319673,0.015329444478257208,0.002631228421138832,0.0
1778685544.285419,0.024904747133970888,-0.004413901812934057,-0.005553345379319673,0.015329444478257208,0.002631228421138832,0.0
1778685544.3615131,-0.010324565773550148,0.005133600002113496,-0.005553345379319673,0.015329444478257208,-0.00021890079575132273,0.0
1778685544.3615131,-0.010324565773550148,0.005133600002113496,-0.005540297978690432,0.015230299305218778,-0.00021890079575132273,0.0
1778685544.414984,0.008065030393587677,-0.0005409104955924136,-0.005540297978690432,0.015230299305218778,0.0006388742857777037,0.0
1778685544.414984,0.008065030393587677,-0.0005409104955924136,-0.005540297978690432,0.015230299305218778,0.0006388742857777037,0.0
1778685544.4702675,0.0032708429912763678,-0.012043032305720864,-0.005540297978690432,0.015230299305218778,0.004051491278541972,0.0
1778685544.4702675,0.0032708429912763678,-0.012043032305720864,-0.005553345379319673,0.015329444478257208,0.004051491278541972,0.0
1778685544.4702675,0.0032708429912763678,-0.012043032305720864,-0.005553345379319673,0.015329444478257208,0.004051491278541972,0.0
1778685544.5348184,0.003679774608373464,-0.01983407228091459,-0.005553345379319673,0.015329444478257208,0.005860385008014365,0.0
1778685544.593645,-0.0013554969495939986,0.005246525539161269,-0.005553345379319673,0.015329444478257208,-0.0019666214532039344,0.0
1778685544.593645,-0.0013554969495939986,0.005246525539161269,-0.005553345379319673,0.015329444478257208,-0.0019666214532039344,0.0
1778685544.593645,-0.0013554969495939986,0.005246525539161269,-0.005553345379319673,0.015329444478257208,-0.0019666214532039344,0.0
1778685544.6553,-0.0008583450292289854,-0.009311562405096539,-0.005553345379319673,0.015329444478257208,0.0032018820566264115,0.0
1778685544.7069247,0.019602717801476047,-0.03445879695639218,-0.005553345379319673,0.015329444478257208,0.012688792105518912,0.0
1778685544.7069247,0.019602717801476047,-0.03445879695639218,-0.005652490552358102,0.015316397077627967,0.012688792105518912,0.0
1778685544.7069247,0.019602717801476047,-0.03445879695639218,-0.005652490552358102,0.015316397077627967,0.012688792105518912,0.0
1778685544.756005,-0.005070148744719518,0.004888459757241321,-0.005652490552358102,0.015316397077627967,-0.0021813462075915726,0.0
1778685544.8048205,0.0026012846416606406,0.0024984809269547555,-0.005652490552358102,0.015316397077627967,-0.00011978062548367754,0.0
1778685544.85568,0.0024577648412087002,-0.00811172258040898,-0.005652490552358102,0.015316397077627967,0.0025326554863380037,0.0
1778685544.907046,-0.005101903770877925,0.02090506208464194,-0.005652490552358102,0.015316397077627967,-0.006920605033729774,0.0
1778685544.907046,-0.005101903770877925,0.02090506208464194,-0.005553345379319673,0.015329444478257208,-0.006920605033729774,0.0
1778685544.907046,-0.005101903770877925,0.02090506208464194,-0.005553345379319673,0.015329444478257208,-0.006920605033729774,0.0
1778685544.9728687,0.012497562700957587,0.004562731195620813,-0.005553345379319673,0.015329444478257208,-0.0008321057633430837,0.0
1778685544.9728687,0.012497562700957587,0.004562731195620813,-0.005553345379319673,0.015329444478257208,-0.0008321057633430837,0.0
1778685545.0251968,-0.019846373841750392,-0.02586662349416599,-0.005553345379319673,0.015329444478257208,0.007023558853496372,0.0
1778685545.0251968,-0.019846373841750392,-0.02586662349416599,-0.005553345379319673,0.015329444478257208,0.007023558853496372,0.0
1778685545.0818522,-0.002314505316022405,0.012473770345094067,-0.005553345379319673,0.015329444478257208,-0.004195009539711055,0.0
1778685545.0818522,-0.002314505316022405,0.012473770345094067,-0.005652490552358102,0.015316397077627967,-0.004195009539711055,0.0
1778685545.1273158,-0.00970368564249793,0.010759893042250723,-0.005652490552358102,0.015316397077627967,-0.004407825203330248,0.0
1778685545.1273158,-0.00970368564249793,0.010759893042250723,-0.005652490552358102,0.015316397077627967,-0.004407825203330248,0.0
1778685545.192083,0.009243390051527968,-0.004127587939345631,-0.005652490552358102,0.015316397077627967,0.0013248950571147103,0.0
1778685545.192083,0.009243390051527968,-0.004127587939345631,-0.005553345379319673,0.015329444478257208,0.0013248950571147103,0.0
1778685545.192083,0.009243390051527968,-0.004127587939345631,-0.005553345379319673,0.015329444478257208,0.0013248950571147103,0.0
1778685545.2483485,0.006918526637992272,-0.003699548873730663,-0.005553345379319673,0.015329444478257208,0.0012966416175446572,0.0
1778685545.2983131,0.005232488774592184,0.014635978893858408,-0.005553345379319673,0.015329444478257208,-0.0033399741130659103,0.0
1778685545.2983131,0.005232488774592184,0.014635978893858408,-0.005553345379319673,0.015329444478257208,-0.0033399741130659103,0.0
1778685545.2983131,0.005232488774592184,0.014635978893858408,-0.005553345379319673,0.015329444478257208,-0.0033399741130659103,0.0
1778685545.3490534,0.03210613869775716,-0.010248482917756633,-0.005553345379319673,0.015329444478257208,0.004685625440690707,0.0
1778685545.3920043,-0.008644380584030841,0.004679027581091361,-0.005553345379319673,0.015329444478257208,-0.0018623896676757713,0.0
1778685545.3920043,-0.008644380584030841,0.004679027581091361,-0.005553345379319673,0.015329444478257208,-0.0018623896676757713,0.0
1778685545.3920043,-0.008644380584030841,0.004679027581091361,-0.005553345379319673,0.015329444478257208,-0.0018623896676757713,0.0
1778685545.4415872,-0.009308246298381164,0.02077459369353693,-0.005553345379319673,0.015329444478257208,-0.006952246529914657,0.0
1778685545.4898517,0.0002819037128710988,-0.0225259988952908,-0.005553345379319673,0.015329444478257208,0.006991607497870025,0.0
1778685545.4898517,0.0002819037128710988,-0.0225259988952908,-0.005553345379319673,0.015329444478257208,0.006991607497870025,0.0
1778685545.5349185,0.00562596289448038,-0.002272810319060909,-0.005553345379319673,0.015329444478257208,0.00048159610500263895,0.0
1778685545.5349185,0.00562596289448038,-0.002272810319060909,-0.005553345379319673,0.015329444478257208,0.00048159610500263895,0.0
1778685545.5920343,-0.011808575490858403,0.007766458650890286,-0.005553345379319673,0.015329444478257208,-0.004007583022846633,0.0
1778685545.5920343,-0.011808575490858403,0.007766458650890286,-0.005553345379319673,0.015329444478257208,-0.004007583022846633,0.0
1778685545.5920343,-0.011808575490858403,0.007766458650890286,-0.005553345379319673,0.015329444478257208,-0.004007583022846633,0.0
1778685545.645675,-0.0013643508299965106,-0.010840251321909477,-0.005553345379319673,0.015329444478257208,0.003614370085223559,0.0
1778685545.6960325,0.007192606205428546,0.023864000988173928,-0.005553345379319673,0.015329444478257208,-0.005378367551067741,0.0
1778685545.6960325,0.007192606205428546,0.023864000988173928,-0.005553345379319673,0.015329444478257208,-0.005378367551067741,0.0
1778685545.6960325,0.007192606205428546,0.023864000988173928,-0.005553345379319673,0.015329444478257208,-0.005378367551067741,0.0
1778685545.7542706,-0.004882786011503867,0.006786909021835527,-0.005553345379319673,0.015329444478257208,-0.002432545714102677,0.0
1778685545.8070736,0.006129524698013028,-0.014879231361766528,-0.005553345379319673,0.015329444478257208,0.005661952419921855,0.0
1778685545.8070736,0.006129524698013028,-0.014879231361766528,-0.005553345379319673,0.015329444478257208,0.005661952419921855,0.0
1778685545.8070736,0.006129524698013028,-0.014879231361766528,-0.005553345379319673,0.015329444478257208,0.005661952419921855,0.0
1778685545.8673825,0.009675848406891419,-0.0205182157018304,-0.005553345379319673,0.015329444478257208,0.005910980276413037,0.0
1778685545.8673825,0.009675848406891419,-0.0205182157018304,-0.005540297978690432,0.015230299305218778,0.005910980276413037,0.0
1778685545.9225488,-0.014681043441217753,-0.002633149185538258,-0.005540297978690432,0.015230299305218778,0.0005529252139327872,0.0
1778685545.9225488,-0.014681043441217753,-0.002633149185538258,-0.005540297978690432,0.015230299305218778,0.0005529252139327872,0.0
1778685545.9782994,0.0006673798959991472,0.011611325321876222,-0.005540297978690432,0.015230299305218778,-0.0023830075624800967,0.0
1778685545.9782994,0.0006673798959991472,0.011611325321876222,-0.005553345379319673,0.015329444478257208,-0.0023830075624800967,0.0
1778685546.0250638,0.002480610656558383,-0.008085609330110287,-0.005553345379319673,0.015329444478257208,0.0022468090489995256,0.0
1778685546.0250638,0.002480610656558383,-0.008085609330110287,-0.005553345379319673,0.015329444478257208,0.0022468090489995256,0.0
1778685546.0854976,-0.0027727159700425543,0.001052719816238259,-0.005553345379319673,0.015329444478257208,7.906805471017545e-05,0.0
1778685546.0854976,-0.0027727159700425543,0.001052719816238259,-0.005553345379319673,0.015329444478257208,7.906805471017545e-05,0.0
1778685546.0854976,-0.0027727159700425543,0.001052719816238259,-0.005553345379319673,0.015329444478257208,7.906805471017545e-05,0.0
1778685546.1353333,-0.0005915843191050954,-0.008712731065004108,-0.005553345379319673,0.015329444478257208,0.002672097276457053,0.0
1778685546.1852283,0.0057283071809984,-0.017349069711076935,-0.005553345379319673,0.015329444478257208,0.005723595296602129,0.0
1778685546.1852283,0.0057283071809984,-0.017349069711076935,-0.005553345379319673,0.015329444478257208,0.005723595296602129,0.0
1778685546.1852283,0.0057283071809984,-0.017349069711076935,-0.005553345379319673,0.015329444478257208,0.005723595296602129,0.0
1778685546.2505684,0.0055484711787426024,0.0013118399642840473,-0.005553345379319673,0.015329444478257208,-0.00022093623500397743,0.0
1778685546.3029432,0.00732463147955923,-0.008204323629693932,-0.005553345379319673,0.015329444478257208,0.002728578544209844,0.0
1778685546.3029432,0.00732463147955923,-0.008204323629693932,-0.005553345379319673,0.015329444478257208,0.002728578544209844,0.0
1778685546.3029432,0.00732463147955923,-0.008204323629693932,-0.005553345379319673,0.015329444478257208,0.002728578544209844,0.0
1778685546.3510733,-0.010104357156822516,-0.005898700737848067,-0.005553345379319673,0.015329444478257208,0.0019783613120867355,0.0
1778685546.3979359,-0.0006856961345915807,0.003958297719036239,-0.005553345379319673,0.015329444478257208,-0.0013564440209293822,0.0
1778685546.3979359,-0.0006856961345915807,0.003958297719036239,-0.005553345379319673,0.015329444478257208,-0.0013564440209293822,0.0
1778685546.3979359,-0.0006856961345915807,0.003958297719036239,-0.005553345379319673,0.015329444478257208,-0.0013564440209293822,0.0
1778685546.4523203,0.012571326165189476,-0.006569413449407648,-0.005553345379319673,0.015329444478257208,0.0020828783482698793,0.0
1778685546.4973557,-0.03173736641747382,0.011907193208672425,-0.005553345379319673,0.015329444478257208,-0.0040915517122519065,0.0
1778685546.4973557,-0.03173736641747382,0.011907193208672425,-0.005553345379319673,0.015329444478257208,-0.0040915517122519065,0.0
1778685546.4973557,-0.03173736641747382,0.011907193208672425,-0.005553345379319673,0.015329444478257208,-0.0040915517122519065,0.0
1778685546.5513885,-0.010346074279074401,-0.000433197746609455,-0.005553345379319673,0.015329444478257208,0.0004893530674139995,0.0
1778685546.602116,0.003158267491401148,-0.013160793702329044,-0.005553345379319673,0.015329444478257208,0.004107002575266835,0.0
1778685546.602116,0.003158267491401148,-0.013160793702329044,-0.005553345379319673,0.015329444478257208,0.004107002575266835,0.0
1778685546.602116,0.003158267491401148,-0.013160793702329044,-0.005553345379319673,0.015329444478257208,0.004107002575266835,0.0
1778685546.655492,-0.006538535597703685,0.027204873202247654,-0.005553345379319673,0.015329444478257208,-0.01022841176967592,0.0
1778685546.707261,-0.02044017691562249,0.016907259860641545,-0.005553345379319673,0.015329444478257208,-0.006740638739755134,0.0
1778685546.707261,-0.02044017691562249,0.016907259860641545,-0.005553345379319673,0.015329444478257208,-0.006740638739755134,0.0
1778685546.707261,-0.02044017691562249,0.016907259860641545,-0.005553345379319673,0.015329444478257208,-0.006740638739755134,0.0
1778685546.7670345,0.008108066428163965,-0.00022964032734472539,-0.005553345379319673,0.015329444478257208,0.00015482276612516108,0.0
1778685546.7670345,0.008108066428163965,-0.00022964032734472539,-0.005540297978690432,0.015230299305218778,0.00015482276612516108,0.0
1778685546.7670345,0.008108066428163965,-0.00022964032734472539,-0.005540297978690432,0.015230299305218778,0.00015482276612516108,0.0
1778685546.8376243,0.02292274678592321,0.0005639599850317722,-0.005540297978690432,0.015230299305218778,0.0007214185123838257,0.0
1778685546.8878853,0.0031049170418132235,-0.003957995735719294,-0.005540297978690432,0.015230299305218778,0.001428733889870281,0.0
1778685546.8878853,0.0031049170418132235,-0.003957995735719294,-0.005553345379319673,0.015329444478257208,0.001428733889870281,0.0
1778685546.8878853,0.0031049170418132235,-0.003957995735719294,-0.005553345379319673,0.015329444478257208,0.001428733889870281,0.0
1778685546.9405077,0.008334450750531687,-0.018657746112425513,-0.005553345379319673,0.015329444478257208,0.00524480350327906,0.0
1778685546.9894526,-0.008148012681881483,-0.0004951202813855388,-0.005553345379319673,0.015329444478257208,0.0010421042018067227,0.0
1778685547.0402484,0.0055821880335552125,-0.01248215439287327,-0.005553345379319673,0.015329444478257208,0.003847413189156801,0.0
1778685547.0925527,0.0030143945308232106,-0.005429235642584047,-0.005553345379319673,0.015329444478257208,0.0017965653040168668,0.0
1778685547.0925527,0.0030143945308232106,-0.005429235642584047,-0.005553345379319673,0.015329444478257208,0.0017965653040168668,0.0
1778685547.1531947,0.005475816417429087,-0.008906885331739146,-0.005553345379319673,0.015329444478257208,0.00272385761660115,0.0
1778685547.2015643,-0.009990843041554854,-0.01625466454070879,-0.005553345379319673,0.015329444478257208,0.005351450330756711,0.0
1778685547.2015643,-0.009990843041554854,-0.01625466454070879,-0.005553345379319673,0.015329444478257208,0.005351450330756711,0.0
1778685547.2015643,-0.009990843041554854,-0.01625466454070879,-0.005553345379319673,0.015329444478257208,0.005351450330756711,0.0
1778685547.2661629,0.004599877911694421,-0.003730206189650062,-0.005553345379319673,0.015329444478257208,0.001576547255205916,0.0
